recipe_id,food_word,recipe_name,category,dietary_category,link_type,canonical_ndb_no,prep_time,servings_label,servings_count,sr_rule,cooking_method,cook_minutes,cook_temp_f,yield_factor_water,yield_factor_fat,yield_factor_protein,yield_factor_carbohydrate,yield_factor_other,yield_factor_fiber,status,fingerprint,sr_notes,disclosure,audit_status,audit_notes,skip_macros,cook2_method,cook2_minutes,cook2_temp_f,cook3_method,cook3_minutes,cook3_temp_f,fill_class,cook2_fill_class,cook3_fill_class
BVRG_015,FRUITPUNCH,Fruit Punch,beverages,veggie,dish,,3,1 glass (~13 oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_016,VIRGINMOJITO,Virgin Mojito,beverages,vegan,dish,,5,1 glass (~10 fl oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_017,AGUAFRESCA,Watermelon Agua Fresca,beverages,vegan,dish,,5,1 glass (~10 fl oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_018,VIRGINPINACOLADA,Virgin Piña Colada,beverages,vegan,dish,,5,1 glass (~9 fl oz),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical,,PASS,,
BVRG_019,EGGNOG,Eggnog,beverages,veggie,dish,1057,15,1 cup (makes 3+),3,Rule A,boiled,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule A — all macros ≤±2%,,PASS,,
BVRG_020,HORCHATA,Horchata,beverages,vegan,dish,14638,15,1 cup (makes 4+),4,Rule B,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule B — Fi unscored (canonical=0; straining model),,PASS,,
BVRG_021,CHAILATTE,Chai Tea Latte,beverages,veggie,dish,,10,1 mug (makes 1),1,Rule D,,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical for chai tea latte,,PASS,,
BVRG_022,MATCHALATTE,Matcha Latte,beverages,veggie,dish,,5,1 mug (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no SR Legacy NDB for matcha; tea_black_brewed proxy at 5g,,PASS,,
BVRG_023,SPICEDCIDER,Spiced Apple Cider,beverages,vegan,dish,,20,1 cup (makes 4),4,Rule D,,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — spiced cider variant; apple_juice NDB 9016 as base ingredient,,PASS,,
BVRG_024,ALEXANDER,Alexander,cocktails,veggie,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; classic Brandy Alexander, shaken",,PASS,,
BVRG_025,AMERICANO,Americano,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; Campari + sweet vermouth + club soda, built over ice",,PASS,,
BVRG_026,ANGELFACE,Angel Face,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; equal parts gin, apricot brandy, calvados, shaken",,PASS,,
BVRG_027,APEROLSPRITZ,Aperol Spritz,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; prosecco + Aperol + club soda, built over ice",,PASS,,
BVRG_028,AVIATION,Aviation,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; dry gin + maraschino + creme de violette + lemon juice, shaken",,PASS,,
BVRG_029,BEESKNEES,Bee's Knees,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; dry gin + lemon juice + honey syrup, shaken",,PASS,,
BVRG_030,BELLINI,Bellini,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; prosecco + white peach purée, IBA proportions",,PASS,,
BVRG_031,BETWEENTHESHEETS,Between The Sheets,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; brandy + light rum + triple sec + lemon juice, IBA",,PASS,,
BVRG_032,BLACKRUSSIAN,Black Russian,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; vodka + coffee liqueur, built over ice",,PASS,,
BVRG_033,BLOODYMARY,Bloody Mary,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; vodka + tomato juice + spices, built over ice",,PASS,,
BVRG_034,BOULEVARDIER,Boulevardier,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,"Rule D — no canonical; bourbon (or rye) + sweet vermouth + Campari, stirred over ice",,PASS,,
BVRG_035,BRAMBLE,Bramble,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; gin + lemon juice + simple syrup + blackberry liqueur (Crème de Mûre),,PASS,,
BVRG_036,BRANDYCRUSTA,Brandy Crusta,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; cognac + orange curaçao + maraschino liqueur + lemon juice + bitters,,PASS,,
BVRG_037,CAIPIRINHA,Caipirinha,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; cachaça + lime juice + sugar,,PASS,,
BVRG_038,CASINO,Casino,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; old tom gin + lemon juice + maraschino liqueur + orange bitters,,PASS,,
BVRG_039,CARDINALE,Cardinale,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; dry gin + Campari + dry vermouth,,PASS,,
BVRG_040,CHAMPAGNECOCKTAIL,Champagne Cocktail,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; Prosecco + cognac + sugar cube + aromatic bitters,,PASS,,
BVRG_041,CHARTREUSESWIZZLE,Chartreuse Swizzle,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; green chartreuse + falernum + pineapple juice + lime juice,,PASS,,
BVRG_042,COSMOPOLITAN,Cosmopolitan,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; citron vodka + triple sec + lime juice + cranberry juice cocktail,,PASS,,
BVRG_043,CORPSEREVIVER2,Corpse Reviver #2,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; dry gin + triple sec + Lillet Blanc + lemon juice + absinthe rinse,,PASS,,
BVRG_044,CLOVERCLUB,Clover Club,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; dry gin + lemon juice + raspberry syrup + egg white,,PASS,,
BVRG_045,CUBALIBRE,Cuba Libre,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; rum + cola + lime juice,,PASS,,
BVRG_046,DARKANDSTORMY,Dark and Stormy,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; dark rum + ginger beer + lime juice,,PASS,,
BVRG_047,DAIQUIRI,Daiquiri,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; white rum + lime juice + simple syrup,,PASS,,
BVRG_048,DIRTYMARTINI,Dirty Martini,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; dry gin + dry vermouth + olive brine + green olives,,PASS,,
BVRG_049,DONSDAIQUIRI,Don's Special Daiquiri,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; gold Jamaican rum + light rum + passion fruit syrup + lime + honey syrup,,PASS,,
BVRG_050,FERNANDITO,Fernandito,cocktails,vegan,dish,,2,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; Fernet-Branca + cola highball,,PASS,,
BVRG_051,ELPEPINO,El Pepino,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; tequila + cucumber + jalapeño + agave syrup + lime,,PASS,,
BVRG_052,ESPRESSOMARTINI,Espresso Martini,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; vodka + espresso + coffee liqueur + simple syrup,,PASS,,
BVRG_053,FRENCH75,French 75,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; gin + lemon juice + simple syrup + sparkling wine,,PASS,,
BVRG_054,FRENCHCONNECTION,French Connection,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; cognac + amaretto on the rocks,,PASS,,
BVRG_055,FRENCHMARTINI,French Martini,cocktails,vegan,dish,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,Rule D — no canonical; vodka + Chambord + pineapple juice,,PASS,,
BVRG_056,FROZENSTRAWMARGARITA,Frozen Strawberry Margarita,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_057,GARIBALDI,Garibaldi,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_058,GIMLET,Gimlet,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_059,GINANDTONIC,Gin and Tonic,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_060,GINBASILSMASH,Gin Basil Smash,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_061,GINFIZZ,Gin Fizz,cocktails,veggie,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_062,GINRICKEY,Gin Rickey,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_063,GOLDRUSH,Gold Rush,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_064,GRANDMARGARITA,Grand Margarita,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_065,GRASSHOPPER,Grasshopper,cocktails,veggie,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_066,HANKYPANKY,Hanky Panky,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_067,HEMINGWAYSPECIAL,Hemingway Special,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_068,HORSESNECK,Horse's Neck,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_069,HOTTODDY,Hot Toddy,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_070,IBATIKI,Iba Tiki,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_071,ILLEGAL,Illegal,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_072,IRISHCOFFEE,Irish Coffee,cocktails,veggie,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_073,JOHNCOLLINS,John Collins,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_074,JUNGLEBIRD,Jungle Bird,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_075,KIR,Kir,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_076,KIRROYALE,Kir Royale,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_077,LASTWORD,Last Word,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_078,LEMONDROPMARTINI,Lemon Drop Martini,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_079,LONGISLANDEDTEA,Long Island Iced Tea,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_080,MAITAI,Mai Tai,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_081,MANHATTAN,Manhattan,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_082,MARGARITA,Margarita,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_083,MARTINEZ,Martinez,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_084,MARYPICKFORD,Mary Pickford,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_085,MEZCALLASTWORD,Mezcal Last Word,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_086,MICHELADA,Michelada,cocktails,pesca,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_087,MIMOSA,Mimosa,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_088,MINTJULEP,Mint Julep,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_089,MISSIONARYSDOWNFALL,Missionary's Downfall,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_090,MOJITO,Mojito,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_091,MONKEYGLAND,Monkey Gland,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_092,MOSCOWMULE,Moscow Mule,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_093,MUDSLIDE,Mudslide,cocktails,veggie,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_094,MULLEDWINE,Mulled Wine,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_095,NAKEDFAMOUS,Naked & Famous,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_096,NEGRONI,Negroni,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_097,NEWYORKSOUR,New York Sour,cocktails,veggie,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_098,OAXACANITE,Oaxacanite,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_099,OLDCUBAN,Old Cuban,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_100,OLDFASHIONED,Old Fashioned,cocktails,vegan,cocktail,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_101,PALOMA,Paloma,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_102,PAPERPLANE,Paper Plane,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_103,PARADISE,Paradise,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_104,PENICILLIN,Penicillin,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_105,PINACOLADA,Piña Colada,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_106,PIMMSCUP,Pimm's Cup,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_107,PISCOPUNCH,Pisco Punch,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_108,PISCOSOUR,Pisco Sour,cocktails,veggie,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_109,PLANTERSP,Planter's Punch,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_110,PORNSTARMARTINI,Porn Star Martini,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_111,PORTOFLIP,Porto Flip,cocktails,veggie,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_112,REMEMBERTHEMAINE,Remember the Maine,cocktails,vegan,builtin,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_113,RAMOSFIZZ,Ramos Fizz,cocktails,veggie,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; gin 2oz + lemon ½oz + lime ½oz + simple syrup 1oz + egg white 1 large + heavy cream 1oz + orange flower water 3 dashes + club soda 2oz; ~242.9g,
BVRG_114,ROSITA,Rosita,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; tequila 1½oz + campari ½oz + sweet vermouth ½oz + dry vermouth ½oz + bitters 1 dash; ~87.9g,
BVRG_115,RUMPUNCH,Rum Punch,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; dark rum 2oz + lime ¾oz + OJ 2oz + pineapple juice 2oz + grenadine ½oz; ~218.2g,
BVRG_116,RUMRUNNER,Rum Runner,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; dark rum 1oz + light rum 1oz + blackberry liqueur ½oz + banana liqueur 1oz + grenadine ½oz + OJ 2oz + pineapple juice 2oz; ~245.8g,
BVRG_117,RUSSIANSPRINGPUNCH,Russian Spring Punch,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; vodka 1½oz + lemon ¾oz + simple syrup ½oz + creme de cassis ½oz + sparkling wine 2oz; ~155.0g,
BVRG_118,RUSTYNAIL,Rusty Nail,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; scotch 1½oz + drambuie ¾oz; ~64.6g,
BVRG_119,PABOLDEGALO,Pabol de Galo,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; cachaca 1½oz + sweet vermouth ¾oz + Cynar ¾oz + bitters 2 dashes; NDB 14810 cynar custom; ~89.6g,
BVRG_120,SANGRIA,Sangria,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; red wine 4oz + brandy 1oz + OJ 1oz + lemon ½oz + simple syrup ½oz; ~208.9g ~104 kcal/100g,
BVRG_121,SANGRIAWHITE,"Sangria, White",cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; white wine 4oz + brandy 1oz + peach liqueur ½oz + lemon ½oz + simple syrup ½oz; ~192.7g,
BVRG_122,SAZERAC,Sazerac,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; rye 2oz + simple syrup ¼oz + Peychaud’s 3 dashes + absinthe ¼oz rinse; ~74.4g,
BVRG_123,SCREWDRIVER,Screwdriver,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; vodka 2oz + OJ 4oz; ~179.6g,
BVRG_124,SEABREEZE,Sea Breeze,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; vodka 1½oz + cranberry 3oz + grapefruit 1oz; ~167.4g,
BVRG_125,SEXONTHEBEACH,Sex on the Beach,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; vodka 1½oz + peach liqueur 1½oz + OJ 2oz + cranberry 1½oz; ~195.5g,
BVRG_126,SHANDY,Shandy,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; beer 6oz + lemon ¾oz + simple syrup ¾oz + club soda 4½oz; ~360.9g,
BVRG_127,SHERRYCOBBLER,Sherry Cobbler,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; amontillado_sherry 3oz + simple_syrup ¼oz + orange_juice_raw 1oz; 120.75g · ~117 kcal/100g,
BVRG_128,SIDECAR,Sidecar,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — no canonical; cognac 2oz + triple_sec ¾oz + lemon_juice_raw ¾oz; 100.3g · ~205 kcal/100g,
BVRG_129,SINGAPORESLING,Singapore Sling,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_130,SOUTHSIDE,South Side,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_131,SPICYFIFTY,Spicy Fifty,cocktails,vegan,,,5,1 cocktail (makes 1),1,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,,
BVRG_132,SPIKEDEGGNOG,Spiked Eggnog,cocktails,veggie,dish,,5,1 cocktail (makes 3),3,Rule D,raw,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — composite: @BVRG_019 (924.55g) + dark_rum 6oz (166.8g); 1091.35g total; 3 servings x 363.8g,
BVRG_133,SPIKEDHOTCOCOA,Spiked Hot Cocoa,cocktails,veggie,dish,,5,1 mug (makes 1),1,Rule D,boiled,,,1.0,1.0,1.0,1.0,1.0,,approved,,,,PASS,Rule D — milk 244g + cocoa 10g + sugar 12.6g + vanilla 1.05g + salt 0.75g + dark_rum 55.6g; 324.0g total,
